Location_x,Location_y,PCI,RSRP,RSRQ,SNR,Location_SC1_x,Location_SC1_y,Location_SC2_x,Location_SC2_y,Location_SC3_x,Location_SC3_y,Location_SC5_x,Location_SC5_y,Power_SC1,Power_SC2,Power_SC3,Power_SC5,file_name,time
202,194,1,-83.1,-6.2,28.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164936.1.nmf,49:36.3
202,194,1,-83.1,-6.3,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164936.1.nmf,49:36.2
840,293,54,-107.6,-9.9,9.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171515.1.nmf,15:18.5
840,293,54,-105.6,-8.8,19.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171515.1.nmf,15:17.2
840,293,54,-107.6,-8.4,17.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171515.1.nmf,15:16.0
747,208,54,-92.9,-7.3,20.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171248.1.nmf,12:51.3
747,208,54,-91.1,-4.9,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171248.1.nmf,12:50.4
747,208,54,-95.8,-7.1,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171248.1.nmf,12:49.1
747,208,54,-83.3,-5.6,20.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171248.1.nmf,12:48.1
738,125,3,-69.8,-5.9,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:13.9
738,125,3,-67.6,-6.1,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:13.4
738,125,3,-66.3,-6.1,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:12.9
738,125,3,-68.6,-6,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:12.4
738,125,3,-69.6,-5.9,28.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:11.9
738,125,3,-68.5,-6.3,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:11.4
738,125,3,-67.2,-5.9,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:10.9
738,125,3,-67,-5.9,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:10.4
738,125,3,-69.4,-5.8,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111309.1.nmf,13:09.9
644,265,54,-82.2,-6.9,27.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161944.1.nmf,19:48.3
644,265,54,-82.9,-6.9,28.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161944.1.nmf,19:47.1
644,265,54,-83.3,-7.1,28.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161944.1.nmf,19:45.9
644,265,54,-84.1,-6.7,28.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161944.1.nmf,19:44.6
277,276,1,-83.1,-6.4,22,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165335.1.nmf,53:39.2
277,276,1,-81.8,-6.5,23.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165335.1.nmf,53:37.9
277,276,1,-84.6,-6.4,22,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165335.1.nmf,53:36.6
277,276,1,-84.5,-6.4,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165335.1.nmf,53:35.4
204,150,1,-96.4,-7.1,13.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164350.1.nmf,43:53.1
204,150,1,-95.4,-6.3,18,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164350.1.nmf,43:53.0
204,150,1,-95.8,-6.7,17.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164350.1.nmf,43:50.9
425,125,2,-85.3,-8,12.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163724.1.nmf,37:27.9
425,125,2,-85.1,-9.3,12.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163724.1.nmf,37:26.7
425,125,2,-87.6,-7.8,10,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163724.1.nmf,37:25.5
425,125,2,-87.1,-7.3,10,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163724.1.nmf,37:24.4
817,150,3,-86.8,-6.8,18.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170422.1.nmf,04:24.8
817,150,3,-84.8,-6.6,20.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170422.1.nmf,04:23.5
817,150,3,-85,-6.3,22.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170422.1.nmf,04:22.5
686,265,54,-80.4,-6.6,16.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161833.1.nmf,18:38.7
686,265,54,-79.4,-6.6,17.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161833.1.nmf,18:37.4
686,265,54,-80.1,-6.3,17.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161833.1.nmf,18:35.2
686,265,54,-81.9,-6.6,18.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161833.1.nmf,18:35.0
686,265,54,-86.8,-7.1,10.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161833.1.nmf,18:33.1
660,172,54,-88.3,-10.9,9.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163224.1.nmf,32:28.3
660,172,54,-86.1,-10,8.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163224.1.nmf,32:27.5
660,172,54,-87.3,-10.9,4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163224.1.nmf,32:25.7
660,172,54,-86.6,-10.3,8.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163224.1.nmf,32:25.5
816,239,54,-98.5,-8.3,5.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161629.1.nmf,16:32.6
816,239,54,-99.1,-8.1,7.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161629.1.nmf,16:30.9
816,239,54,-102.9,-8.2,2.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161629.1.nmf,16:29.6
631,235,54,-80.4,-6.4,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162547.1.nmf,25:51.5
631,235,54,-79.4,-6.3,28.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162547.1.nmf,25:50.7
631,235,54,-78.2,-6.4,28.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162547.1.nmf,25:48.9
631,235,54,-80,-6.3,27.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162547.1.nmf,25:47.7
631,235,54,-79.3,-6.3,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162547.1.nmf,25:47.1
641,245,54,-86.6,-6.3,24.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162215.1.nmf,22:19.5
641,245,54,-88.1,-6.4,22,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162215.1.nmf,22:18.2
641,245,54,-84.9,-6.3,23.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162215.1.nmf,22:17.0
641,245,54,-81.8,-6.3,26.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162215.1.nmf,22:15.9
246,172,1,-94.2,-6.4,26.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164243.1.nmf,42:45.1
246,172,1,-96.6,-6.3,24.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164243.1.nmf,42:43.9
821,277,3,-106.8,-9.3,8.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171507.1.nmf,15:09.1
821,277,3,-107.7,-9.3,16.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171507.1.nmf,15:07.4
821,277,3,-110.6,-8.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171507.1.nmf,15:07.2
367,253,1,-103.7,-6.5,20.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165556.1.nmf,56:00.1
367,253,1,-99.9,-6.5,23.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165556.1.nmf,55:59.1
367,253,1,-99.9,-6.6,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165556.1.nmf,55:57.9
367,253,1,-108.1,-6.5,16.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165556.1.nmf,55:56.7
778,109,3,-78.9,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:11.1
778,109,3,-76.9,-6.6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:10.5
778,109,3,-76.8,-8.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:10.0
778,109,3,-76.4,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:09.5
778,109,3,-75.9,-6,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:09.0
778,109,3,-75.6,-6.1,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:08.5
778,109,3,-76.4,-6.1,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:08.0
778,109,3,-76.3,-9.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:07.5
778,109,3,-75.1,-6.4,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:07.0
778,109,3,-74.9,-7.6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:06.5
778,109,3,-74.5,-6.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:06.0
778,109,3,-74.4,-6.5,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:05.5
778,109,3,-74.9,-7.3,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:05.0
778,109,3,-77.9,-5.9,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:04.5
778,109,3,-80.3,-5.9,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110303.1.nmf,03:04.0
382,209,1,-86.6,-9.1,11,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170222.1.nmf,02:24.2
382,209,1,-87.6,-9.4,10.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170222.1.nmf,02:22.7
382,209,1,-90.1,-10.2,7.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170222.1.nmf,02:22.3
441,142,2,-74.5,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163750.1.nmf,37:54.6
441,142,2,-75.8,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163750.1.nmf,37:53.3
441,142,2,-75.9,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163750.1.nmf,37:53.2
441,142,2,-78.7,-6.3,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163750.1.nmf,37:51.0
441,142,2,-77.6,-6.2,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163750.1.nmf,37:50.9
498,183,2,-77,-6.4,19.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163514.1.nmf,35:15.9
498,183,2,-75.6,-6.3,22.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163514.1.nmf,35:14.7
498,183,2,-74.4,-6.3,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163514.1.nmf,35:14.5
320,274,1,-90.9,-8.2,7.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165358.1.nmf,54:01.5
320,274,1,-90.3,-8.9,7.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165358.1.nmf,53:59.7
320,274,1,-92.9,-8.4,6.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165358.1.nmf,53:59.0
347,277,1,-90.5,-6.4,28.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165407.1.nmf,54:10.1
347,277,1,-93.8,-8.6,28.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165407.1.nmf,54:09.9
347,277,1,-108.1,-16.9,-5.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165407.1.nmf,54:07.7
720,143,3,-84.3,-6,24.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:52.8
720,143,3,-85.1,-6.1,21.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:52.3
720,143,3,-86.9,-5.9,20.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:51.8
720,143,3,-87.6,-6,21.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:51.3
720,143,3,-84.8,-6.1,20.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:50.8
720,143,3,-85.4,-5.9,20.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:50.3
720,143,3,-84,-5.9,22.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:49.8
720,143,3,-84.6,-6,22.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:49.3
720,143,3,-84.6,-5.8,24.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:48.8
720,143,3,-81.1,-5.9,25.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:48.3
720,143,3,-81.2,-6.1,24.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111147.1.nmf,11:47.8
179,180,1,-83.3,-6.5,24.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164558.1.nmf,46:01.0
179,180,1,-86.8,-6.4,22.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164558.1.nmf,45:59.7
179,180,1,-82.8,-6.3,27.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164558.1.nmf,45:58.6
179,180,1,-92.6,-6.1,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164558.1.nmf,45:58.1
154,163,1,-100.9,-6.9,16,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164838.1.nmf,48:42.3
154,163,1,-99.1,-6.6,17.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164838.1.nmf,48:42.3
154,163,1,-96.5,-6.8,19.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164838.1.nmf,48:41.0
154,163,1,-101.7,-6.4,17.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164838.1.nmf,48:39.7
627,251,54,-82.3,-6.3,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162535.1.nmf,25:38.7
627,251,54,-82.5,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162535.1.nmf,25:38.5
627,251,54,-84.5,-6.4,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162535.1.nmf,25:37.4
627,251,54,-84.4,-6.3,28.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162535.1.nmf,25:36.1
579,298,54,-102,-6.3,21.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162104.1.nmf,21:07.3
579,298,54,-100.1,-6.6,17,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162104.1.nmf,21:05.3
579,298,54,-102.7,-6.5,19.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162104.1.nmf,21:04.2
250,237,1,-87.9,-6.5,16.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165314.1.nmf,53:16.2
250,237,1,-94.1,-7.1,12.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165314.1.nmf,53:14.9
250,237,1,-84.4,-7.3,13.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165314.1.nmf,53:14.6
302,133,1,-105.7,-6.6,18.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164044.1.nmf,40:48.7
302,133,1,-101.8,-6.9,22.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164044.1.nmf,40:47.4
302,133,1,-102,-6.8,21.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164044.1.nmf,40:46.1
302,133,1,-103,-6.3,20.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164044.1.nmf,40:44.8
302,133,1,-100.6,-7.1,23.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164044.1.nmf,40:44.7
244,159,1,-88.3,-6.3,27.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164231.1.nmf,42:33.6
244,159,1,-88.9,-6.4,26.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164231.1.nmf,42:32.7
244,159,1,-92.1,-6.4,24.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164231.1.nmf,42:31.5
618,264,54,-90.1,-9.1,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162040.1.nmf,20:44.7
618,264,54,-98.6,-9.8,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162040.1.nmf,20:43.5
618,264,54,-100.3,-10.9,1.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162040.1.nmf,20:42.1
618,264,54,-89.1,-6.8,13.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162040.1.nmf,20:40.9
217,249,1,-76.3,-6.5,20.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165220.1.nmf,52:22.4
217,249,1,-78.1,-6.5,20,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165220.1.nmf,52:21.1
217,249,1,-81.4,-6.3,28.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165220.1.nmf,52:20.7
67,196,151,-128.6,-15.4,-2.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170058.1.nmf,01:00.7
67,196,151,-126.2,-13.4,0.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170058.1.nmf,01:00.3
67,196,151,-127.2,-14.1,0.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170058.1.nmf,00:59.8
67,196,151,-126.8,-13.3,1.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170058.1.nmf,00:59.1
67,196,151,-127.2,-13.2,1.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170058.1.nmf,00:58.4
67,196,151,-126.3,-13.1,1.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170058.1.nmf,00:58.3
86,221,1,-112.9,-7.5,8.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170034.1.nmf,00:37.8
86,221,1,-118.7,-9.8,6.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170034.1.nmf,00:36.5
86,221,1,-110.1,-10.3,16.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170034.1.nmf,00:35.2
86,221,1,-120.7,-15.3,-2.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170034.1.nmf,00:34.6
181,272,1,-100.4,-13.4,-1.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165112.1.nmf,51:14.7
181,272,1,-96.9,-12.9,0.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165112.1.nmf,51:13.3
181,272,1,-94.1,-11.2,2.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165112.1.nmf,51:12.9
838,113,3,-91.6,-9.3,13.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170459.1.nmf,05:02.1
838,113,3,-94.4,-9.1,20.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170459.1.nmf,05:00.8
838,113,3,-100.4,-9.3,15.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170459.1.nmf,04:59.6
161,159,1,-89.7,-6.3,28.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164731.1.nmf,47:33.1
161,159,1,-88.6,-6.5,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164731.1.nmf,47:31.9
161,159,1,-92.8,-6.2,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164731.1.nmf,47:31.1
731,159,3,-69.1,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:41.8
731,159,3,-66.1,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:41.3
731,159,3,-70.8,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:40.8
731,159,3,-73,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:40.3
731,159,3,-66.9,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:39.8
731,159,3,-66.8,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:39.3
731,159,3,-68.8,-6.1,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:38.8
731,159,3,-73.8,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:38.3
731,159,3,-72.4,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:37.8
731,159,3,-70.2,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:37.3
731,159,3,-69.6,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:36.8
731,159,3,-69.4,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:36.3
731,159,3,-70.7,-6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111035.1.nmf,10:35.8
257,277,1,-85.4,-8.9,28.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165324.1.nmf,53:27.7
257,277,1,-87.6,-8.9,27.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165324.1.nmf,53:26.8
257,277,1,-85.4,-8.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165324.1.nmf,53:25.5
257,277,1,-90.4,-8.9,27.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165324.1.nmf,53:24.3
257,277,1,-102.9,-12.8,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165324.1.nmf,53:24.1
747,230,54,-94.6,-12.5,-2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161529.1.nmf,15:36.3
747,230,54,-94.9,-13.1,-4.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161529.1.nmf,15:34.5
747,230,54,-95.3,-13.8,-5.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161529.1.nmf,15:33.7
747,230,54,-97,-16.9,-8.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161529.1.nmf,15:32.2
747,230,54,-101.8,-12.8,-4.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161529.1.nmf,15:31.2
311,230,1,-91.4,-6.4,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165427.1.nmf,54:30.4
311,230,1,-93.3,-6.4,27.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165427.1.nmf,54:29.1
311,230,1,-91.4,-7.6,24.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165427.1.nmf,54:29.1
670,265,54,-81.7,-6.4,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171608.1.nmf,16:13.4
670,265,54,-87.6,-6.3,28.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171608.1.nmf,16:11.0
670,265,54,-88.4,-6.3,26.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171608.1.nmf,16:09.7
670,265,54,-88.3,-6.6,27.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171608.1.nmf,16:08.8
755,135,3,-75.8,-6.1,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:09.6
755,135,3,-73.3,-6,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:09.1
755,135,3,-76.2,-6.1,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:08.6
755,135,3,-72.1,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:08.1
755,135,3,-66.6,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:07.6
755,135,3,-67.6,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:07.1
755,135,3,-67.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:06.6
755,135,3,-74.3,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:06.1
755,135,3,-72.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:05.6
755,135,3,-75.8,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:05.1
755,135,3,-73.9,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:04.6
755,135,3,-74.9,-6.2,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:04.1
755,135,3,-75,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:03.6
755,135,3,-75.7,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110802.1.nmf,08:03.1
809,134,3,-90.5,-6.8,15.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170431.1.nmf,04:33.8
809,134,3,-89.9,-6.9,15,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170431.1.nmf,04:33.8
809,134,3,-89.3,-7.1,11.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170431.1.nmf,04:31.5
809,134,3,-88.6,-6.6,18.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170431.1.nmf,04:31.2
170,135,1,-92,-6.4,27.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164535.1.nmf,45:37.9
170,135,1,-94.6,-6.4,28.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164535.1.nmf,45:36.7
170,135,1,-98.3,-6.3,24.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164535.1.nmf,45:35.4
170,135,1,-93.1,-6.3,28.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164535.1.nmf,45:35.0
370,261,1,-101.9,-7.6,22.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165648.1.nmf,56:51.5
370,261,1,-103.8,-6.6,19.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165648.1.nmf,56:48.6
